# Dist_from_COM	Sticker_Saturation
4.2159e+01 1.0000e+00
9.0058e+01 1.0000e+00
9.5542e+01 1.0000e+00
5.3680e+01 1.0000e+00
3.1031e+01 1.0000e+00
1.6739e+02 8.0000e-01
1.0636e+02 1.0000e+00
9.3495e+01 1.0000e+00
1.0539e+02 1.0000e+00
1.2207e+02 1.0000e+00
7.2930e+01 1.0000e+00
1.3190e+02 1.0000e+00
1.0310e+02 1.0000e+00
1.1430e+02 1.0000e+00
6.1686e+01 1.0000e+00
5.3849e+01 1.0000e+00
3.2656e+01 1.0000e+00
5.4335e+01 1.0000e+00
1.3994e+02 1.0000e+00
1.2285e+02 8.0000e-01
1.2163e+02 1.0000e+00
9.2220e+01 1.0000e+00
1.0627e+02 6.0000e-01
1.0246e+02 1.0000e+00
1.3543e+02 1.0000e+00
8.6060e+01 1.0000e+00
1.2625e+02 1.0000e+00
6.3876e+01 1.0000e+00
1.1826e+02 1.0000e+00
7.8068e+01 1.0000e+00
1.1743e+02 8.0000e-01
1.4634e+02 1.0000e+00
1.2098e+02 1.0000e+00
1.4137e+02 1.0000e+00
9.2675e+01 8.0000e-01
8.2508e+01 1.0000e+00
1.2696e+02 1.0000e+00
1.7213e+02 1.0000e+00
1.7573e+02 1.0000e+00
1.6790e+02 8.0000e-01
1.8114e+02 1.0000e+00
1.6240e+02 6.0000e-01
1.6154e+02 1.0000e+00
8.1101e+01 1.0000e+00
7.5003e+01 1.0000e+00
1.0810e+01 1.0000e+00
8.1854e+01 1.0000e+00
1.1504e+02 1.0000e+00
1.0481e+02 1.0000e+00
7.1650e+01 1.0000e+00
4.9657e+01 1.0000e+00
9.5946e+01 1.0000e+00
1.1492e+02 1.0000e+00
1.3467e+02 1.0000e+00
1.1949e+02 1.0000e+00
1.2788e+02 1.0000e+00
1.5461e+02 1.0000e+00
1.6827e+02 1.0000e+00
1.9613e+02 6.0000e-01
1.5474e+02 1.0000e+00
1.6578e+02 1.0000e+00
1.4270e+02 8.0000e-01
1.7975e+02 1.0000e+00
1.2296e+02 1.0000e+00
1.2050e+02 1.0000e+00
1.2272e+02 1.0000e+00
1.2504e+02 1.0000e+00
1.4586e+02 1.0000e+00
1.1909e+02 1.0000e+00
1.2591e+02 1.0000e+00
1.4236e+02 1.0000e+00
1.0025e+02 1.0000e+00
1.4316e+02 8.0000e-01
1.2280e+02 1.0000e+00
1.7354e+02 1.0000e+00
1.3555e+02 1.0000e+00
1.6844e+02 8.0000e-01
1.2007e+02 1.0000e+00
1.4803e+02 1.0000e+00
1.2251e+02 1.0000e+00
1.3886e+02 1.0000e+00
1.2132e+02 1.0000e+00
5.4784e+01 1.0000e+00
1.4341e+02 1.0000e+00
1.0796e+02 1.0000e+00
7.4484e+01 1.0000e+00
8.3011e+01 1.0000e+00
9.3365e+01 1.0000e+00
9.6646e+01 8.0000e-01
9.6985e+01 1.0000e+00
1.1657e+02 1.0000e+00
8.4854e+01 8.0000e-01
5.6067e+01 1.0000e+00
1.0603e+02 1.0000e+00
1.3162e+02 1.0000e+00
1.2143e+02 1.0000e+00
1.6366e+02 8.0000e-01
1.2650e+02 1.0000e+00
8.0001e+01 1.0000e+00
9.2684e+01 1.0000e+00
1.1505e+02 1.0000e+00
1.2839e+02 8.0000e-01
1.2031e+02 8.0000e-01
1.3715e+02 1.0000e+00
9.3273e+01 1.0000e+00
1.3209e+02 1.0000e+00
1.2514e+02 1.0000e+00
1.3330e+02 1.0000e+00
7.8864e+01 1.0000e+00
1.1456e+02 1.0000e+00
9.0281e+01 8.0000e-01
1.2899e+02 1.0000e+00
1.2794e+02 1.0000e+00
1.0487e+02 1.0000e+00
1.1459e+02 8.0000e-01
1.3720e+02 1.0000e+00
1.1640e+02 1.0000e+00
1.0481e+02 1.0000e+00
8.8357e+01 1.0000e+00
9.4115e+01 1.0000e+00
1.1207e+02 1.0000e+00
6.6359e+01 1.0000e+00
8.0689e+01 1.0000e+00
7.8485e+01 1.0000e+00
8.3837e+01 1.0000e+00
7.3808e+01 8.0000e-01
7.0862e+01 1.0000e+00
5.7651e+01 1.0000e+00
1.1751e+02 6.0000e-01
1.0298e+02 1.0000e+00
1.6899e+02 1.0000e+00
1.1001e+02 1.0000e+00
1.1908e+02 1.0000e+00
1.2222e+02 1.0000e+00
8.0336e+01 1.0000e+00
1.2430e+02 8.0000e-01
8.2647e+01 1.0000e+00
1.1008e+02 1.0000e+00
1.5854e+02 1.0000e+00
1.4786e+02 1.0000e+00
8.7229e+01 1.0000e+00
1.2740e+02 1.0000e+00
1.2547e+02 1.0000e+00
1.0388e+02 1.0000e+00
1.1622e+02 1.0000e+00
7.3015e+01 1.0000e+00
1.0559e+02 1.0000e+00
1.1091e+02 1.0000e+00
1.2790e+02 8.0000e-01
1.2714e+02 1.0000e+00
1.0516e+02 1.0000e+00
1.1768e+02 1.0000e+00
1.0008e+02 1.0000e+00
1.6689e+02 8.0000e-01
1.6408e+02 6.0000e-01
1.2368e+02 1.0000e+00
1.2155e+02 1.0000e+00
1.2089e+02 1.0000e+00
1.4690e+02 1.0000e+00
1.1099e+02 6.0000e-01
1.5547e+02 1.0000e+00
1.5878e+02 1.0000e+00
1.4054e+02 1.0000e+00
1.3759e+02 1.0000e+00
1.2808e+02 1.0000e+00
1.3252e+02 1.0000e+00
1.4316e+02 1.0000e+00
1.3970e+02 1.0000e+00
8.7876e+01 1.0000e+00
1.4044e+02 1.0000e+00
1.0596e+02 1.0000e+00
1.2239e+02 1.0000e+00
1.1534e+02 1.0000e+00
1.2201e+02 1.0000e+00
1.4361e+02 1.0000e+00
1.5651e+02 1.0000e+00
1.5516e+02 1.0000e+00
7.2375e+01 1.0000e+00
7.8890e+01 1.0000e+00
1.4941e+02 1.0000e+00
1.1468e+02 1.0000e+00
1.3107e+02 1.0000e+00
8.4035e+01 1.0000e+00
1.4464e+02 1.0000e+00
1.1388e+02 1.0000e+00
6.9792e+01 1.0000e+00
1.0665e+02 1.0000e+00
9.0432e+01 1.0000e+00
1.4656e+02 1.0000e+00
1.2891e+02 1.0000e+00
1.4022e+02 1.0000e+00
7.9466e+01 1.0000e+00
1.2155e+02 1.0000e+00
5.0145e+01 1.0000e+00
3.7663e+01 1.0000e+00
1.2815e+02 1.0000e+00
1.1955e+02 1.0000e+00
9.4627e+01 1.0000e+00
1.1674e+02 1.0000e+00
1.0232e+02 1.0000e+00
1.0635e+02 1.0000e+00
4.6515e+01 1.0000e+00
1.3283e+02 1.0000e+00
9.4449e+01 1.0000e+00
1.3812e+02 1.0000e+00
7.5833e+01 1.0000e+00
1.1735e+02 8.0000e-01
3.5505e+01 1.0000e+00
9.7239e+01 8.0000e-01
1.3366e+02 1.0000e+00
1.0549e+02 1.0000e+00
1.1275e+02 1.0000e+00
5.7225e+01 1.0000e+00
1.0474e+02 1.0000e+00
6.6218e+01 1.0000e+00
5.5376e+01 1.0000e+00
7.2146e+01 1.0000e+00
1.2567e+01 1.0000e+00
1.5570e+02 8.0000e-01
1.5913e+02 1.0000e+00
1.8227e+02 1.0000e+00
1.4746e+02 1.0000e+00
1.2781e+02 1.0000e+00
1.4766e+02 1.0000e+00
1.7221e+02 1.0000e+00
1.3035e+02 1.0000e+00
1.2842e+02 1.0000e+00
1.1676e+02 1.0000e+00
1.0489e+02 1.0000e+00
1.2958e+02 1.0000e+00
1.1237e+02 1.0000e+00
1.3387e+02 1.0000e+00
